geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((6.910263314587881 49.249419782296535, 6.910445200000001 49.2496306, 6.911116299999999 49.2525652, 6.9099187 49.253557900000004, 6.9095577260611245 49.253857075177216, 6.913886836672617 49.253935358089635, 6.914074280571329 49.24948868253149, 6.910263314587881 49.249419782296535))",Saarbrucken,0,0,14,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9095577260611245 49.253857075177216, 6.9086039999999995 49.2546475, 6.908555400000001 49.2551589, 6.9085513999999995 49.25520099999999, 6.9085046000000006 49.2556935, 6.908312200000001 49.2571983, 6.9072634396261705 49.25826558329686, 6.9136993465610805 49.25838202967802, 6.913886836672617 49.253935358089635, 6.9095577260611245 49.253857075177216))",Saarbrucken,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9072634396261705 49.25826558329686, 6.9072137 49.258316199999996, 6.906938153481277 49.25874648308832, 6.90677059092925 49.262706709849475, 6.913511810222031 49.26282869729654, 6.9136993465610805 49.25838202967802, 6.9072634396261705 49.25826558329686))",Saarbrucken,0,0,43,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,2,4.013376674564996,0
"POLYGON ((6.90677059092925 49.262706709849475, 6.9065824033661505 49.26715335447603, 6.913324227640771 49.26727536094511, 6.913511810222031 49.26282869729654, 6.90677059092925 49.262706709849475))",Saarbrucken,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9065824033661505 49.26715335447603, 6.906578575206464 49.267243797843534, 6.907759300000001 49.2676716, 6.909083000000001 49.26824649999999, 6.909559299999999 49.26876219999999, 6.9100858 49.269510799999985, 6.911238 49.270970699999985, 6.912527300000001 49.2717064, 6.91253455389991 49.271711140746724, 6.913136598802599 49.27172202062363, 6.913324227640771 49.26727536094511, 6.9065824033661505 49.26715335447603))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.91253455389991 49.271711140746724, 6.913120886888885 49.272094331010784, 6.913136598802599 49.27172202062363, 6.91253455389991 49.271711140746724))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9142616782719015 49.245042003003675, 6.914449029789009 49.24059531950628, 6.907710833173648 49.240473427118395, 6.90752287741847 49.24492009161075, 6.9142616782719015 49.245042003003675))",Saarbrucken,0,1,47,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,0
"POLYGON ((6.914449029789009 49.24059531950628, 6.914636335137323 49.23614863203941, 6.9078987426114224 49.23602675865319, 6.907710833173648 49.240473427118395, 6.914449029789009 49.24059531950628))",Saarbrucken,0,2,52,0,0,1,0,2,22,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.914636335137323 49.23614863203941, 6.914823594331509 49.23170194060313, 6.908086605746502 49.23158008621519, 6.9078987426114224 49.23602675865319, 6.914636335137323 49.23614863203941))",Saarbrucken,0,0,19,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.914823594331509 49.23170194060313, 6.915010807386222 49.22725524519757, 6.908274422593592 49.2271334098045, 6.908086605746502 49.23158008621519, 6.914823594331509 49.23170194060313))",Saarbrucken,0,1,37,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.915010807386222 49.22725524519757, 6.915197974316114 49.2228085458228, 6.908462193167389 49.222686729421234, 6.908274422593592 49.2271334098045, 6.915010807386222 49.22725524519757))",Saarbrucken,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.915197974316114 49.2228085458228, 6.915385095135829 49.21836184247893, 6.9086499174825855 49.21824004506546, 6.908462193167389 49.222686729421234, 6.915197974316114 49.2228085458228))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.915385095135829 49.21836184247893, 6.915428227074882 49.21733670738375, 6.915353 49.2172892, 6.913841800000001 49.2164001, 6.911407700000001 49.21500049999999, 6.9112488 49.2149435, 6.909174500000001 49.21455019999999, 6.908806197263841 49.214537358327114, 6.9086499174825855 49.21824004506546, 6.915385095135829 49.21836184247893))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.913120886888885 49.272094331010784, 6.9140036 49.2726712, 6.914091000000001 49.27306589999999, 6.914537799999999 49.27336329999999, 6.915982600000001 49.27535139999999, 6.9172979261543155 49.27624718137487, 6.919692003943122 49.27629032757076, 6.9198790737587546 49.271843652894795, 6.913136598802599 49.27172202062363, 6.913120886888885 49.272094331010784))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9172979261543155 49.27624718137487, 6.917714100000001 49.276530599999994, 6.9185987 49.276983699999995, 6.919142 49.27723869999999, 6.919648949318777 49.27731358601175, 6.919692003943122 49.27629032757076, 6.9172979261543155 49.27624718137487))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9198790737587546 49.271843652894795, 6.920066097451714 49.26739697425206, 6.913324227640771 49.26727536094511, 6.913136598802599 49.27172202062363, 6.9198790737587546 49.271843652894795))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.920066097451714 49.26739697425206, 6.920253075036661 49.26295029164267, 6.913511810222031 49.26282869729654, 6.913324227640771 49.26727536094511, 6.920066097451714 49.26739697425206))",Saarbrucken,0,0,48,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.920253075036661 49.26295029164267, 6.920440006528252 49.25850360506671, 6.9136993465610805 49.25838202967802, 6.913511810222031 49.26282869729654, 6.920253075036661 49.26295029164267))",Saarbrucken,0,5,74,0,0,3,0,1,33,0,2,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((6.920440006528252 49.25850360506671, 6.920626891941137 49.25405691452428, 6.913886836672617 49.253935358089635, 6.9136993465610805 49.25838202967802, 6.920440006528252 49.25850360506671))",Saarbrucken,0,0,34,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,0
"POLYGON ((6.920626891941137 49.25405691452428, 6.920813731289958 49.24961022001548, 6.914074280571329 49.24948868253149, 6.913886836672617 49.253935358089635, 6.920626891941137 49.25405691452428))",Saarbrucken,0,0,28,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.920813731289958 49.24961022001548, 6.921000524589351 49.24516352154036, 6.9142616782719015 49.245042003003675, 6.914074280571329 49.24948868253149, 6.920813731289958 49.24961022001548))",Saarbrucken,0,5,62,0,0,0,0,1,27,1,0,0,0,0,1,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.921000524589351 49.24516352154036, 6.9211872718539444 49.24071681909908, 6.914449029789009 49.24059531950628, 6.9142616782719015 49.245042003003675, 6.921000524589351 49.24516352154036))",Saarbrucken,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9211872718539444 49.24071681909908, 6.921373973098364 49.23627011269169, 6.914636335137323 49.23614863203941, 6.914449029789009 49.24059531950628, 6.9211872718539444 49.24071681909908))",Saarbrucken,0,1,49,0,0,1,0,0,22,0,0,0,0,0,0,1,0,0.0,0,4.013376674564996,0
"POLYGON ((6.921373973098364 49.23627011269169, 6.921560628337226 49.23182340231826, 6.914823594331509 49.23170194060313, 6.914636335137323 49.23614863203941, 6.921373973098364 49.23627011269169))",Saarbrucken,0,0,40,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.921560628337226 49.23182340231826, 6.92174723758514 49.22737668797894, 6.915010807386222 49.22725524519757, 6.914823594331509 49.23170194060313, 6.921560628337226 49.23182340231826))",Saarbrucken,0,1,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.92174723758514 49.22737668797894, 6.92193380085671 49.22292996967379, 6.915197974316114 49.2228085458228, 6.915010807386222 49.22725524519757, 6.92174723758514 49.22737668797894))",Saarbrucken,0,0,14,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.92193380085671 49.22292996967379, 6.921945460380487 49.22265202949214, 6.9195628000000005 49.22259699999999, 6.9194383 49.2227845, 6.918759400000001 49.22273599999998, 6.9188065 49.22259879999999, 6.918743200000001 49.22258579999999, 6.9186917999999995 49.2225749, 6.918938700000001 49.2219232, 6.918407900000001 49.2217506, 6.918695100000001 49.221001099999995, 6.918500700000001 49.2209398, 6.918841600000001 49.22052389999999, 6.918483299999999 49.22018380000001, 6.9185229 49.2201536, 6.9188883 49.22000349999999, 6.9188529 49.2199564, 6.917612400000001 49.2187845, 6.917025954163801 49.218391455816814, 6.915385095135829 49.21836184247893, 6.915197974316114 49.2228085458228, 6.92193380085671 49.22292996967379))",Saarbrucken,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.917025954163801 49.218391455816814, 6.915844200000001 49.2175994, 6.915428227074882 49.21733670738375, 6.915385095135829 49.21836184247893, 6.917025954163801 49.218391455816814))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.919648949318777 49.27731358601175, 6.922714000000001 49.2777663, 6.926281980819451 49.28006296298535, 6.926435129612055 49.27641158551847, 6.919692003943122 49.27629032757076, 6.919648949318777 49.27731358601175))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926435129612055 49.27641158551847, 6.926621594119084 49.271964891936115, 6.9198790737587546 49.271843652894795, 6.919692003943122 49.27629032757076, 6.926435129612055 49.27641158551847))",Saarbrucken,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926621594119084 49.271964891936115, 6.926808012652395 49.26751819439039, 6.920066097451714 49.26739697425206, 6.9198790737587546 49.271843652894795, 6.926621594119084 49.271964891936115))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926808012652395 49.26751819439039, 6.926994385226603 49.263071492881394, 6.920253075036661 49.26295029164267, 6.920066097451714 49.26739697425206, 6.926808012652395 49.26751819439039))",Saarbrucken,0,1,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.926994385226603 49.263071492881394, 6.927180711856316 49.258624787409204, 6.920440006528252 49.25850360506671, 6.920253075036661 49.26295029164267, 6.926994385226603 49.263071492881394))",Saarbrucken,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.927180711856316 49.258624787409204, 6.927366992556135 49.254178077973904, 6.920626891941137 49.25405691452428, 6.920440006528252 49.25850360506671, 6.927180711856316 49.258624787409204))",Saarbrucken,0,1,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.927366992556135 49.254178077973904, 6.927553227340656 49.24973136457561, 6.920813731289958 49.24961022001548, 6.920626891941137 49.25405691452428, 6.927366992556135 49.254178077973904))",Saarbrucken,0,0,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.927553227340656 49.24973136457561, 6.927739416224468 49.24528464721438, 6.921000524589351 49.24516352154036, 6.920813731289958 49.24961022001548, 6.927553227340656 49.24973136457561))",Saarbrucken,0,2,91,0,0,0,0,0,41,1,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.927739416224468 49.24528464721438, 6.927925559222153 49.24083792589035, 6.9211872718539444 49.24071681909908, 6.921000524589351 49.24516352154036, 6.927739416224468 49.24528464721438))",Saarbrucken,0,2,42,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.927925559222153 49.24083792589035, 6.928111656348287 49.23639120060358, 6.921373973098364 49.23627011269169, 6.9211872718539444 49.24071681909908, 6.927925559222153 49.24083792589035))",Saarbrucken,0,0,19,0,0,0,1,0,8,1,0,0,0,0,1,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.928111656348287 49.23639120060358, 6.9282977076174435 49.23194447135415, 6.921560628337226 49.23182340231826, 6.921373973098364 49.23627011269169, 6.928111656348287 49.23639120060358))",Saarbrucken,0,1,30,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.9282977076174435 49.23194447135415, 6.928483713044181 49.22749773814219, 6.92174723758514 49.22737668797894, 6.921560628337226 49.23182340231826, 6.9282977076174435 49.23194447135415))",Saarbrucken,0,3,52,0,0,1,0,1,24,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.928483713044181 49.22749773814219, 6.92866967264306 49.22305100096776, 6.926127682368945 49.223005372266854, 6.925216000000001 49.22339060000001, 6.923826139042209 49.222964011261915, 6.92193380085671 49.22292996967379, 6.92174723758514 49.22737668797894, 6.928483713044181 49.22749773814219))",Saarbrucken,0,4,22,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.92866967264306 49.22305100096776, 6.928712433064726 49.222028341866285, 6.9286913000000006 49.2220271, 6.9286596 49.2220439, 6.928597100000001 49.22233849999999, 6.9279347 49.2222842, 6.927818000000001 49.2222911, 6.926127682368945 49.223005372266854, 6.92866967264306 49.22305100096776))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.923826139042209 49.222964011261915, 6.92288 49.2226736, 6.921945460380487 49.22265202949214, 6.92193380085671 49.22292996967379, 6.923826139042209 49.222964011261915))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926281980819451 49.28006296298535, 6.9265053000000005 49.280206699999994, 6.926262326510451 49.28053150780309, 6.926248619116684 49.280858275137355, 6.932992395529552 49.28097915863604, 6.9331783005529175 49.27653245016867, 6.926435129612055 49.27641158551847, 6.926281980819451 49.28006296298535))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926248619116684 49.280858275137355, 6.926162482867671 49.28291152089701, 6.926709200000001 49.28300819999999, 6.9286914 49.28303999999999, 6.931450500000001 49.28272029999999, 6.931910800000001 49.28266689999999, 6.9320242 49.283998, 6.9323008735908 49.285416813753216, 6.932806444652274 49.28542586314326, 6.932992395529552 49.28097915863604, 6.926248619116684 49.280858275137355))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.9323008735908 49.285416813753216, 6.932313800000001 49.28548309999999, 6.932244900000001 49.28587959999999, 6.9320889 49.2862604, 6.932517200000002 49.28652769999999, 6.932754226045815 49.28667438594046, 6.932806444652274 49.28542586314326, 6.9323008735908 49.285416813753216))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9331783005529175 49.27653245016867, 6.933364159736952 49.27208573774117, 6.926621594119084 49.271964891936115, 6.926435129612055 49.27641158551847, 6.9331783005529175 49.27653245016867))",Saarbrucken,0,1,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.933364159736952 49.27208573774117, 6.93354997309623 49.26763902135369, 6.926808012652395 49.26751819439039, 6.926621594119084 49.271964891936115, 6.933364159736952 49.27208573774117))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.93354997309623 49.26763902135369, 6.933735740645316 49.263192301006285, 6.926994385226603 49.263071492881394, 6.926808012652395 49.26751819439039, 6.93354997309623 49.26763902135369))",Saarbrucken,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.933735740645316 49.263192301006285, 6.933921462398775 49.258745576699056, 6.927180711856316 49.258624787409204, 6.926994385226603 49.263071492881394, 6.933735740645316 49.263192301006285))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.933921462398775 49.258745576699056, 6.934107138371161 49.254298848432086, 6.927366992556135 49.254178077973904, 6.927180711856316 49.258624787409204, 6.933921462398775 49.258745576699056))",Saarbrucken,0,3,18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,7,4.013376674564997,1
"POLYGON ((6.934107138371161 49.254298848432086, 6.934292768577019 49.24985211620546, 6.927553227340656 49.24973136457561, 6.927366992556135 49.254178077973904, 6.934107138371161 49.254298848432086))",Saarbrucken,0,3,52,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.934292768577019 49.24985211620546, 6.9344783530308955 49.24540538001929, 6.927739416224468 49.24528464721438, 6.927553227340656 49.24973136457561, 6.934292768577019 49.24985211620546))",Saarbrucken,0,6,72,0,0,0,0,1,29,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.9344783530308955 49.24540538001929, 6.934663891747323 49.24095863987366, 6.927925559222153 49.24083792589035, 6.927739416224468 49.24528464721438, 6.9344783530308955 49.24540538001929))",Saarbrucken,0,3,32,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.934663891747323 49.24095863987366, 6.934849384740831 49.23651189576866, 6.928111656348287 49.23639120060358, 6.927925559222153 49.24083792589035, 6.934663891747323 49.24095863987366))",Saarbrucken,0,13,79,0,0,1,1,0,36,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.934849384740831 49.23651189576866, 6.935034832025943 49.23206514770435, 6.9282977076174435 49.23194447135415, 6.928111656348287 49.23639120060358, 6.934849384740831 49.23651189576866))",Saarbrucken,0,0,27,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.935034832025943 49.23206514770435, 6.935220233617175 49.22761839568087, 6.928483713044181 49.22749773814219, 6.9282977076174435 49.23194447135415, 6.935034832025943 49.23206514770435))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.935220233617175 49.22761839568087, 6.9354055895290365 49.22317163969827, 6.92866967264306 49.22305100096776, 6.928483713044181 49.22749773814219, 6.935220233617175 49.22761839568087))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9354055895290365 49.22317163969827, 6.935438557454544 49.22238061193347, 6.934211100000001 49.22234960000001, 6.9337439000000005 49.22232389999999, 6.928712433064726 49.222028341866285, 6.92866967264306 49.22305100096776, 6.9354055895290365 49.22317163969827))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.932754226045815 49.28667438594046, 6.932820500000001 49.2867154, 6.9353466 49.286686199999984, 6.9374875 49.2863254, 6.93952671130569 49.286125940133175, 6.939550871840159 49.28554637206742, 6.932806444652274 49.28542586314326, 6.932754226045815 49.28667438594046))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.939550871840159 49.28554637206742, 6.939736217082017 49.28109964876959, 6.932992395529552 49.28097915863604, 6.932806444652274 49.28542586314326, 6.939550871840159 49.28554637206742))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.939736217082017 49.28109964876959, 6.939921516619026 49.27665292151495, 6.9331783005529175 49.27653245016867, 6.932992395529552 49.28097915863604, 6.939736217082017 49.28109964876959))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.939921516619026 49.27665292151495, 6.940106770465718 49.27220619030354, 6.933364159736952 49.27208573774117, 6.9331783005529175 49.27653245016867, 6.939921516619026 49.27665292151495))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.940106770465718 49.27220619030354, 6.940291978636621 49.26775945513552, 6.93354997309623 49.26763902135369, 6.933364159736952 49.27208573774117, 6.940106770465718 49.27220619030354))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.940291978636621 49.26775945513552, 6.940477141146253 49.263312716010915, 6.933735740645316 49.263192301006285, 6.93354997309623 49.26763902135369, 6.940291978636621 49.26775945513552))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.940477141146253 49.263312716010915, 6.94066225800913 49.25886597292985, 6.933921462398775 49.258745576699056, 6.933735740645316 49.263192301006285, 6.940477141146253 49.263312716010915))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
