,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,university_count,school_count,park_count,townhall_count,Community_centre_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
89,"POLYGON ((6.921000524589351 49.24516352154036, 6.9211872718539444 49.24071681909908, 6.914449029789009 49.24059531950628, 6.9142616782719015 49.245042003003675, 6.921000524589351 49.24516352154036))",0.0,[],4.013376674564996,Other,2,1,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
90,"POLYGON ((6.9211872718539444 49.24071681909908, 6.921373973098364 49.23627011269169, 6.914636335137323 49.23614863203941, 6.914449029789009 49.24059531950628, 6.9211872718539444 49.24071681909908))",0.0,[],4.013376674564996,Other,3,4,0.6666666666666666,0,{},1,0,0,0,0,0,0,0,0,0,1,0
91,"POLYGON ((6.921373973098364 49.23627011269169, 6.921560628337226 49.23182340231826, 6.914823594331509 49.23170194060313, 6.914636335137323 49.23614863203941, 6.921373973098364 49.23627011269169))",0.0,[],4.013376674564996,Other,11,22,0.2,0,{},0,0,0,0,0,0,0,0,0,0,0,0
92,"POLYGON ((6.921560628337226 49.23182340231826, 6.92174723758514 49.22737668797894, 6.915010807386222 49.22725524519757, 6.914823594331509 49.23170194060313, 6.921560628337226 49.23182340231826))",0.0,[],4.013376674564996,Other,0,0,0.0,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
93,"POLYGON ((6.92174723758514 49.22737668797894, 6.92193380085671 49.22292996967379, 6.915197974316114 49.2228085458228, 6.915010807386222 49.22725524519757, 6.92174723758514 49.22737668797894))",0.0,[],4.013376674564997,Other,3,4,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,1,0,0
94,"POLYGON ((6.92193380085671 49.22292996967379, 6.921945460380487 49.22265202949214, 6.9195628000000005 49.22259699999999, 6.9194383 49.2227845, 6.918759400000001 49.22273599999998, 6.9188065 49.22259879999999, 6.918743200000001 49.22258579999999, 6.9186917999999995 49.2225749, 6.918938700000001 49.2219232, 6.918407900000001 49.2217506, 6.918695100000001 49.221001099999995, 6.918500700000001 49.2209398, 6.918841600000001 49.22052389999999, 6.918483299999999 49.22018380000001, 6.9185229 49.2201536, 6.9188883 49.22000349999999, 6.9188529 49.2199564, 6.917612400000001 49.2187845, 6.917025954163801 49.218391455816814, 6.915385095135829 49.21836184247893, 6.915197974316114 49.2228085458228, 6.92193380085671 49.22292996967379))",0.0,[],4.013376674564996,Other,0,0,0.0,0,{},1,0,0,0,0,0,0,0,0,0,0,0
95,"POLYGON ((6.917025954163801 49.218391455816814, 6.915844200000001 49.2175994, 6.915428227074882 49.21733670738375, 6.915385095135829 49.21836184247893, 6.917025954163801 49.218391455816814))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
96,"POLYGON ((6.919648949318777 49.27731358601175, 6.922714000000001 49.2777663, 6.926281980819451 49.28006296298535, 6.926435129612055 49.27641158551847, 6.919692003943122 49.27629032757076, 6.919648949318777 49.27731358601175))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
97,"POLYGON ((6.926435129612055 49.27641158551847, 6.926621594119084 49.271964891936115, 6.9198790737587546 49.271843652894795, 6.919692003943122 49.27629032757076, 6.926435129612055 49.27641158551847))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
98,"POLYGON ((6.926621594119084 49.271964891936115, 6.926808012652395 49.26751819439039, 6.920066097451714 49.26739697425206, 6.9198790737587546 49.271843652894795, 6.926621594119084 49.271964891936115))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
99,"POLYGON ((6.926808012652395 49.26751819439039, 6.926994385226603 49.263071492881394, 6.920253075036661 49.26295029164267, 6.920066097451714 49.26739697425206, 6.926808012652395 49.26751819439039))",0.0,[],4.013376674564996,Other,4,8,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
100,"POLYGON ((6.926994385226603 49.263071492881394, 6.927180711856316 49.258624787409204, 6.920440006528252 49.25850360506671, 6.920253075036661 49.26295029164267, 6.926994385226603 49.263071492881394))",0.0,[],4.013376674564996,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,1
101,"POLYGON ((6.927180711856316 49.258624787409204, 6.927366992556135 49.254178077973904, 6.920626891941137 49.25405691452428, 6.920440006528252 49.25850360506671, 6.927180711856316 49.258624787409204))",0.0,[],4.013376674564996,Other,7,12,0.2857142857142857,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
102,"POLYGON ((6.927366992556135 49.254178077973904, 6.927553227340656 49.24973136457561, 6.920813731289958 49.24961022001548, 6.920626891941137 49.25405691452428, 6.927366992556135 49.254178077973904))",0.0,[],4.013376674564996,commercial,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
